ProductKey,CustomerKey,DateKey,GeographyKey,BrandKey,Quantity,Net Price,SalesAmount
1317,18917,420,177,1,4,12.3405,49.362
1778,18917,420,177,2,4,40.85,163.4
534,18917,420,177,10,4,132.05,528.2
1186,18917,420,177,7,4,817.0,3268.0
453,18917,420,177,10,4,218.405,873.62
952,18917,420,177,6,4,175.275,701.1
1785,18917,420,177,2,4,40.85,163.4
1123,18917,420,177,7,4,311.6,1246.4
1514,18917,420,177,5,4,197.6,790.4
1626,18917,420,177,1,4,208.05,832.2
1377,18917,420,177,1,4,15.2,60.8
2180,18917,420,177,7,4,141.55,566.2
1517,18917,420,177,5,4,253.65,1014.6
1786,18917,420,177,2,4,40.85,163.4
940,18917,420,177,8,4,94.05,376.2
1781,18917,420,177,2,4,40.85,163.4
446,18917,420,177,10,4,208.9525,835.81
138,18910,420,170,4,4,474.9905,1899.962
1067,18917,420,177,6,4,321.1,1284.4
493,18917,420,177,4,4,246.05,984.2
1784,18917,420,177,2,4,40.85,163.4
1700,2588,421,71,8,1,8.2584,8.2584
1700,2594,421,59,8,1,8.2584,8.2584
1700,2595,421,57,8,1,8.2584,8.2584
1700,2607,421,59,8,1,8.2584,8.2584
1700,2686,421,62,8,1,8.2584,8.2584
1700,2697,421,66,8,1,8.2584,8.2584
1700,2698,421,63,8,1,8.2584,8.2584
1700,2772,421,57,8,1,8.2584,8.2584
1700,2783,421,101,8,1,8.2584,8.2584
1700,2804,421,61,8,1,8.2584,8.2584
1700,3161,421,72,8,1,8.2584,8.2584
1700,3162,421,58,8,1,8.2584,8.2584
1700,3164,421,62,8,1,8.2584,8.2584
1700,3165,421,98,8,1,8.2584,8.2584
1700,3172,421,59,8,1,8.2584,8.2584
1700,3175,421,62,8,1,8.2584,8.2584
1700,2598,421,94,8,2,8.2584,16.5168
1700,2699,421,106,8,2,8.2584,16.5168
1700,2771,421,59,8,2,8.2584,16.5168
1700,2687,421,65,8,3,8.2584,24.775199999999998
1700,3163,421,59,8,3,8.2584,24.775199999999998
1700,2602,421,62,8,4,8.2584,33.0336
1700,2823,421,72,8,4,8.2584,33.0336
1832,2347,422,3,3,1,2519.4,2519.4
1832,2348,422,56,3,1,2519.4,2519.4
278,4323,422,4,1,1,342.0,342.0
278,4326,422,88,1,1,342.0,342.0
278,4327,422,24,1,1,342.0,342.0
278,4328,422,45,1,1,342.0,342.0
278,4329,422,19,1,1,342.0,342.0
278,4331,422,53,1,1,342.0,342.0
83,9508,422,74,11,1,94.9905,94.9905
83,9510,422,40,11,1,94.9905,94.9905
83,9511,422,76,11,1,94.9905,94.9905
83,9512,422,56,11,1,94.9905,94.9905
83,9513,422,23,11,1,94.9905,94.9905
83,9515,422,4,11,1,94.9905,94.9905
83,9516,422,38,11,1,94.9905,94.9905
199,4333,422,10,3,1,540.55,540.55
199,4336,422,7,3,1,540.55,540.55
199,4337,422,15,3,1,540.55,540.55
199,4338,422,24,3,1,540.55,540.55
199,4340,422,22,3,1,540.55,540.55
560,18941,422,201,9,1,180.5,180.5
640,18941,422,201,10,1,284.05,284.05
685,18948,422,212,9,1,150.1,150.1
675,18948,422,212,9,1,208.05,208.05
1683,18918,422,179,2,1,4.7405,4.7405
1583,18918,422,179,8,1,13.1955,13.1955
1057,18918,422,179,6,1,558.6,558.6
293,18918,422,179,8,1,474.05,474.05
1117,18918,422,179,7,1,414.39,414.39
2090,18918,422,179,1,1,1401.25,1401.25
1604,18918,422,179,8,1,246.9905,246.9905
820,18918,422,179,1,1,24.225,24.225
977,18918,422,179,6,1,254.6,254.6
1380,18918,422,179,1,1,19.95,19.95
1407,18918,422,179,1,1,15.2,15.2
2176,18918,422,179,7,1,1567.5,1567.5
1580,18918,422,179,8,1,208.05,208.05
1069,18918,422,179,6,1,558.6,558.6
1188,18918,422,179,7,1,171.0,171.0
911,18918,422,179,8,1,91.105,91.105
1002,18918,422,179,6,1,140.6,140.6
1318,18918,422,179,1,1,16.1405,16.1405
862,18918,422,179,1,1,28.4525,28.4525
1764,18918,422,179,2,1,44.46,44.46
2419,18918,422,179,3,1,24.6905,24.6905
210,18918,422,179,3,1,284.05,284.05
1481,18918,422,179,5,1,217.55,217.55
1171,18918,422,179,7,1,622.25,622.25
2434,18918,422,179,3,1,27.6355,27.6355
2488,18918,422,179,1,1,14.2405,14.2405
2488,18918,422,179,1,2,14.2405,28.481
685,18948,422,212,9,2,150.1,300.2
1117,18918,422,179,7,2,414.39,828.78
560,18941,422,201,9,2,180.5,361.0
278,4330,422,37,1,2,342.0,684.0
820,18918,422,179,1,2,24.225,48.45
977,18918,422,179,6,2,254.6,509.2
1407,18918,422,179,1,2,15.2,30.4
1580,18918,422,179,8,2,208.05,416.1
1069,18918,422,179,6,2,558.6,1117.2
1188,18918,422,179,7,2,171.0,342.0
911,18918,422,179,8,2,91.105,182.21
1002,18918,422,179,6,2,140.6,281.2
1318,18918,422,179,1,2,16.1405,32.281
83,9514,422,92,11,2,94.9905,189.981
1764,18918,422,179,2,2,44.46,88.92
640,18941,422,201,10,2,284.05,568.1
2419,18918,422,179,3,2,24.6905,49.381
210,18918,422,179,3,2,284.05,568.1
2434,18918,422,179,3,2,27.6355,55.271
1683,18918,422,179,2,2,4.7405,9.481
1832,2349,422,6,3,3,2519.4,7558.200000000001
560,18941,422,201,9,3,180.5,541.5
199,4334,422,12,3,3,540.55,1621.6499999999999
675,18948,422,212,9,3,208.05,624.1500000000001
1683,18918,422,179,2,3,4.7405,14.221499999999999
2488,18918,422,179,1,3,14.2405,42.721500000000006
1583,18918,422,179,8,3,13.1955,39.5865
1057,18918,422,179,6,3,558.6,1675.8000000000002
1117,18918,422,179,7,3,414.39,1243.17
1604,18918,422,179,8,3,246.9905,740.9715
820,18918,422,179,1,3,24.225,72.67500000000001
977,18918,422,179,6,3,254.6,763.8
1380,18918,422,179,1,3,19.95,59.849999999999994
1407,18918,422,179,1,3,15.2,45.599999999999994
1069,18918,422,179,6,3,558.6,1675.8000000000002
1188,18918,422,179,7,3,171.0,513.0
1002,18918,422,179,6,3,140.6,421.79999999999995
1318,18918,422,179,1,3,16.1405,48.421499999999995
862,18918,422,179,1,3,28.4525,85.3575
1764,18918,422,179,2,3,44.46,133.38
2419,18918,422,179,3,3,24.6905,74.0715
210,18918,422,179,3,3,284.05,852.1500000000001
1481,18918,422,179,5,3,217.55,652.6500000000001
1171,18918,422,179,7,3,622.25,1866.75
2434,18918,422,179,3,3,27.6355,82.9065
685,18948,422,212,9,4,150.1,600.4
560,18941,422,201,9,4,180.5,722.0
278,4325,422,125,1,4,342.0,1368.0
199,4339,422,110,3,4,540.55,2162.2
675,18948,422,212,9,4,208.05,832.2
640,18941,422,201,10,4,284.05,1136.2
1683,18918,422,179,2,4,4.7405,18.962
2488,18918,422,179,1,4,14.2405,56.962
1583,18918,422,179,8,4,13.1955,52.782
293,18918,422,179,8,4,474.05,1896.2
2090,18918,422,179,1,4,1401.25,5605.0
1604,18918,422,179,8,4,246.9905,987.962
820,18918,422,179,1,4,24.225,96.9
1380,18918,422,179,1,4,19.95,79.8
1407,18918,422,179,1,4,15.2,60.8
2176,18918,422,179,7,4,1567.5,6270.0
1580,18918,422,179,8,4,208.05,832.2
1188,18918,422,179,7,4,171.0,684.0
1002,18918,422,179,6,4,140.6,562.4
1318,18918,422,179,1,4,16.1405,64.562
862,18918,422,179,1,4,28.4525,113.81
1764,18918,422,179,2,4,44.46,177.84
2419,18918,422,179,3,4,24.6905,98.762
210,18918,422,179,3,4,284.05,1136.2
1481,18918,422,179,5,4,217.55,870.2
1171,18918,422,179,7,4,622.25,2489.0
2434,18918,422,179,3,4,27.6355,110.542
1687,3116,423,75,8,1,6.536,6.536
1687,3117,423,86,8,1,6.536,6.536
1687,3118,423,14,8,1,6.536,6.536
1687,3123,423,54,8,1,6.536,6.536
1687,3240,423,18,8,1,6.536,6.536
1687,3241,423,82,8,1,6.536,6.536
1687,3243,423,53,8,1,6.536,6.536
1687,3244,423,25,8,1,6.536,6.536
1687,3246,423,52,8,1,6.536,6.536
1687,3247,423,55,8,1,6.536,6.536
1687,3248,423,1,8,1,6.536,6.536
1687,3249,423,2,8,1,6.536,6.536
1687,3253,423,77,8,1,6.536,6.536
1687,3271,423,43,8,1,6.536,6.536
1687,3274,423,5,8,1,6.536,6.536
1687,3281,423,53,8,1,6.536,6.536
1687,3284,423,78,8,1,6.536,6.536
1687,3285,423,86,8,1,6.536,6.536
1687,3291,423,75,8,1,6.536,6.536
1687,3294,423,46,8,1,6.536,6.536
1687,3295,423,44,8,1,6.536,6.536
1687,3296,423,26,8,1,6.536,6.536
1687,3297,423,3,8,1,6.536,6.536
1687,3299,423,39,8,1,6.536,6.536
1687,3336,423,4,8,1,6.536,6.536
1687,3337,423,3,8,1,6.536,6.536
1687,3338,423,25,8,1,6.536,6.536
1687,3341,423,81,8,1,6.536,6.536
1687,3343,423,92,8,1,6.536,6.536
1687,3344,423,75,8,1,6.536,6.536
1687,3350,423,25,8,1,6.536,6.536
1687,3352,423,16,8,1,6.536,6.536
270,4483,423,24,1,1,407.55,407.55
270,4484,423,5,1,1,407.55,407.55
270,4485,423,26,1,1,407.55,407.55
270,4486,423,40,1,1,407.55,407.55
270,4488,423,37,1,1,407.55,407.55
270,4490,423,4,1,1,407.55,407.55
86,9525,423,75,11,1,94.9905,94.9905
22,16527,423,41,1,1,127.3,127.3
22,16531,423,37,1,1,127.3,127.3
22,16533,423,89,1,1,127.3,127.3
22,16534,423,2,1,1,127.3,127.3
22,16535,423,15,1,1,127.3,127.3
22,16536,423,13,1,1,127.3,127.3
22,16538,423,20,1,1,127.3,127.3
35,16539,423,3,1,1,91.1525,91.1525
35,16541,423,55,1,1,91.1525,91.1525
35,16542,423,56,1,1,91.1525,91.1525
35,16543,423,11,1,1,91.1525,91.1525
35,16544,423,20,1,1,91.1525,91.1525
35,16547,423,18,1,1,91.1525,91.1525
274,4474,423,45,1,1,379.05,379.05
274,4475,423,41,1,1,379.05,379.05
274,4476,423,35,1,1,379.05,379.05
274,4478,423,28,1,1,379.05,379.05
274,4480,423,83,1,1,379.05,379.05
274,4481,423,12,1,1,379.05,379.05
578,18941,423,201,1,1,949.05,949.05
712,18948,423,212,9,1,122.55,122.55
1016,18918,423,179,6,1,140.6,140.6
1808,18918,423,179,2,1,30.4,30.4
895,18918,423,179,8,1,39.6435,39.6435
1119,18918,423,179,7,1,311.6,311.6
1438,18918,423,179,5,1,275.5,275.5
1972,18918,423,179,3,1,284.9905,284.9905
2251,18918,423,179,10,1,96.8905,96.8905
1587,18918,423,179,8,1,17.0905,17.0905
937,18918,423,179,8,1,75.05,75.05
903,18918,423,179,8,1,72.1905,72.1905
1110,18918,423,179,7,1,286.9,286.9
1004,18918,423,179,6,1,178.6,178.6
424,18918,423,179,4,1,256.4525,256.4525
1160,18918,423,179,7,1,845.5,845.5
976,18918,423,179,6,1,178.6,178.6
2266,18918,423,179,10,1,113.9905,113.9905
174,18918,423,179,8,1,123.405,123.405
2343,18918,423,179,3,1,322.05,322.05
481,18918,423,179,9,1,132.05,132.05
2081,18918,423,179,1,1,170.9905,170.9905
1661,18918,423,179,2,1,5.225,5.225
2504,18918,423,179,1,1,9.4905,9.4905
1016,18918,423,179,6,2,140.6,281.2
1808,18918,423,179,2,2,30.4,60.8
895,18918,423,179,8,2,39.6435,79.287
1119,18918,423,179,7,2,311.6,623.2
1438,18918,423,179,5,2,275.5,551.0
1972,18918,423,179,3,2,284.9905,569.981
35,16540,423,28,1,2,91.1525,182.305
2251,18918,423,179,10,2,96.8905,193.781
712,18948,423,212,9,2,122.55,245.1
903,18918,423,179,8,2,72.1905,144.381
1110,18918,423,179,7,2,286.9,573.8
1004,18918,423,179,6,2,178.6,357.2
424,18918,423,179,4,2,256.4525,512.905
1160,18918,423,179,7,2,845.5,1691.0
2266,18918,423,179,10,2,113.9905,227.981
174,18918,423,179,8,2,123.405,246.81
2343,18918,423,179,3,2,322.05,644.1
481,18918,423,179,9,2,132.05,264.1
1687,3259,423,21,8,2,6.536,13.072
1687,3293,423,30,8,2,6.536,13.072
1687,3351,423,77,8,2,6.536,13.072
2081,18918,423,179,1,2,170.9905,341.981
1661,18918,423,179,2,2,5.225,10.45
2504,18918,423,179,1,2,9.4905,18.981
578,18941,423,201,1,3,949.05,2847.1499999999996
22,16532,423,73,1,3,127.3,381.9
35,16545,423,16,1,3,91.1525,273.4575
274,4477,423,54,1,3,379.05,1137.15
712,18948,423,212,9,3,122.55,367.65
1687,3298,423,2,8,3,6.536,19.607999999999997
270,4487,423,52,1,3,407.55,1222.65
1016,18918,423,179,6,3,140.6,421.79999999999995
1808,18918,423,179,2,3,30.4,91.19999999999999
895,18918,423,179,8,3,39.6435,118.93050000000001
1119,18918,423,179,7,3,311.6,934.8000000000001
2251,18918,423,179,10,3,96.8905,290.67150000000004
1587,18918,423,179,8,3,17.0905,51.271499999999996
937,18918,423,179,8,3,75.05,225.14999999999998
903,18918,423,179,8,3,72.1905,216.57150000000001
1110,18918,423,179,7,3,286.9,860.6999999999999
424,18918,423,179,4,3,256.4525,769.3575
976,18918,423,179,6,3,178.6,535.8
2266,18918,423,179,10,3,113.9905,341.9715
174,18918,423,179,8,3,123.405,370.21500000000003
481,18918,423,179,9,3,132.05,396.15000000000003
1661,18918,423,179,2,3,5.225,15.674999999999999
2504,18918,423,179,1,3,9.4905,28.471500000000002
274,4482,423,15,1,4,379.05,1516.2
1687,3286,423,15,8,4,6.536,26.144
1687,3335,423,4,8,4,6.536,26.144
1016,18918,423,179,6,4,140.6,562.4
1808,18918,423,179,2,4,30.4,121.6
895,18918,423,179,8,4,39.6435,158.574
1119,18918,423,179,7,4,311.6,1246.4
1438,18918,423,179,5,4,275.5,1102.0
1972,18918,423,179,3,4,284.9905,1139.962
2251,18918,423,179,10,4,96.8905,387.562
1587,18918,423,179,8,4,17.0905,68.362
937,18918,423,179,8,4,75.05,300.2
903,18918,423,179,8,4,72.1905,288.762
1110,18918,423,179,7,4,286.9,1147.6
1004,18918,423,179,6,4,178.6,714.4
424,18918,423,179,4,4,256.4525,1025.81
1160,18918,423,179,7,4,845.5,3382.0
976,18918,423,179,6,4,178.6,714.4
2266,18918,423,179,10,4,113.9905,455.962
2343,18918,423,179,3,4,322.05,1288.2
481,18918,423,179,9,4,132.05,528.2
2081,18918,423,179,1,4,170.9905,683.962
1661,18918,423,179,2,4,5.225,20.9
2504,18918,423,179,1,4,9.4905,37.962
1744,9806,424,94,2,1,26.04,26.04
1744,9809,424,106,2,1,26.04,26.04
1744,9829,424,114,2,1,26.04,26.04
1744,9830,424,98,2,1,26.04,26.04
1744,9831,424,58,2,1,26.04,26.04
1744,9834,424,59,2,1,26.04,26.04
1744,9836,424,62,2,1,26.04,26.04
1744,9843,424,57,2,1,26.04,26.04
1744,9844,424,59,2,1,26.04,26.04
1744,9846,424,58,2,1,26.04,26.04
1744,9848,424,61,2,1,26.04,26.04
1744,9855,424,59,2,1,26.04,26.04
1744,9866,424,106,2,1,26.04,26.04
1744,9871,424,106,2,1,26.04,26.04
33,19057,424,57,1,1,237.15,237.15
33,19057,424,57,1,2,237.15,474.3
1744,9832,424,100,2,2,26.04,52.08
1744,9837,424,70,2,3,26.04,78.12
1744,9842,424,59,2,4,26.04,104.16
33,19057,424,57,1,4,237.15,948.6
1763,2071,425,78,2,1,94.7625,94.7625
1763,2073,425,76,2,1,94.7625,94.7625
1763,2075,425,37,2,1,94.7625,94.7625
1763,2084,425,4,2,1,94.7625,94.7625
1763,2087,425,89,2,1,94.7625,94.7625
1763,2088,425,25,2,1,94.7625,94.7625
246,4566,425,11,1,1,312.55,312.55
246,4570,425,3,1,1,312.55,312.55
246,4571,425,37,1,1,312.55,312.55
1847,5677,425,17,11,1,2520.255,2520.255
1847,5678,425,39,11,1,2520.255,2520.255
1847,5758,425,77,11,1,2520.255,2520.255
215,4575,425,26,3,1,540.55,540.55
215,4741,425,3,3,1,540.55,540.55
215,4742,425,35,3,1,540.55,540.55
215,4743,425,33,3,1,540.55,540.55
215,4748,425,24,3,1,540.55,540.55
215,4750,425,53,3,1,540.55,540.55
215,4751,425,2,3,1,540.55,540.55
62,10580,425,52,10,1,171.95,171.95
62,10584,425,122,10,1,171.95,171.95
62,10585,425,11,10,1,171.95,171.95
62,10587,425,48,10,1,171.95,171.95
62,10588,425,2,10,1,171.95,171.95
566,18942,425,202,9,1,949.05,949.05
587,18942,425,202,1,1,2180.25,2180.25
633,18942,425,202,10,1,2180.25,2180.25
695,18949,425,213,9,1,154.85,154.85
124,18911,425,171,4,1,265.9905,265.9905
138,18911,425,171,4,1,474.9905,474.9905
1308,18919,425,180,1,1,26.6,26.6
1775,18919,425,180,2,1,40.85,40.85
2131,18919,425,180,1,1,154.85,154.85
1086,18919,425,180,1,1,288.8,288.8
1179,18919,425,180,7,1,931.0,931.0
520,18919,425,180,10,1,645.05,645.05
423,18919,425,180,4,1,569.05,569.05
2064,18919,425,180,1,1,132.9905,132.9905
1102,18919,425,180,1,1,325.85,325.85
1581,18919,425,180,8,1,208.05,208.05
2434,18919,425,180,3,1,27.6355,27.6355
1109,18919,425,180,7,1,414.39,414.39
1822,18919,425,180,2,1,30.4,30.4
2314,18919,425,180,3,1,113.9905,113.9905
1406,18919,425,180,1,1,13.4805,13.4805
1547,18919,425,180,5,1,242.25,242.25
2298,18919,425,180,9,1,113.9905,113.9905
2469,18919,425,180,3,1,29.4405,29.4405
319,18919,425,180,8,1,825.55,825.55
1280,18919,425,180,1,1,14.2405,14.2405
1348,18919,425,180,1,1,21.8405,21.8405
2164,18919,425,180,7,1,1567.5,1567.5
2288,18919,425,180,9,1,255.075,255.075
744,18919,425,180,1,1,37.905,37.905
331,18919,425,180,8,1,189.05,189.05
445,18919,425,180,10,1,531.05,531.05
406,18919,425,180,9,1,363.8025,363.8025
371,18919,425,180,4,1,569.05,569.05
374,18919,425,180,4,1,1234.05,1234.05
409,18919,425,180,9,1,309.7,309.7
394,18919,425,180,10,1,720.1,720.1
138,18912,425,172,4,1,474.9905,474.9905
157,18912,425,172,4,1,1044.9905,1044.9905
140,18912,425,172,4,1,474.9905,474.9905
58,18901,425,159,10,1,148.2,148.2
58,18902,425,160,10,1,148.2,148.2
2,19036,425,51,1,1,12.3405,12.3405
2,19036,425,51,1,2,12.3405,24.681
58,18901,425,159,10,2,148.2,296.4
140,18912,425,172,4,2,474.9905,949.981
1775,18919,425,180,2,2,40.85,81.7
2131,18919,425,180,1,2,154.85,309.7
1086,18919,425,180,1,2,288.8,577.6
124,18911,425,171,4,2,265.9905,531.981
1763,2074,425,27,2,2,94.7625,189.525
520,18919,425,180,10,2,645.05,1290.1
423,18919,425,180,4,2,569.05,1138.1
138,18911,425,171,4,2,474.9905,949.981
566,18942,425,202,9,2,949.05,1898.1
2064,18919,425,180,1,2,132.9905,265.981
1581,18919,425,180,8,2,208.05,416.1
2434,18919,425,180,3,2,27.6355,55.271
246,4569,425,55,1,2,312.55,625.1
1822,18919,425,180,2,2,30.4,60.8
2314,18919,425,180,3,2,113.9905,227.981
1406,18919,425,180,1,2,13.4805,26.961
2298,18919,425,180,9,2,113.9905,227.981
2469,18919,425,180,3,2,29.4405,58.881
1280,18919,425,180,1,2,14.2405,28.481
633,18942,425,202,10,2,2180.25,4360.5
1102,18919,425,180,1,2,325.85,651.7
2164,18919,425,180,7,2,1567.5,3135.0
744,18919,425,180,1,2,37.905,75.81
331,18919,425,180,8,2,189.05,378.1
62,10586,425,76,10,2,171.95,343.9
406,18919,425,180,9,2,363.8025,727.605
374,18919,425,180,4,2,1234.05,2468.1
409,18919,425,180,9,2,309.7,619.4
371,18919,425,180,4,2,569.05,1138.1
394,18919,425,180,10,2,720.1,1440.2
1775,18919,425,180,2,3,40.85,122.55000000000001
2131,18919,425,180,1,3,154.85,464.54999999999995
1086,18919,425,180,1,3,288.8,866.4000000000001
124,18911,425,171,4,3,265.9905,797.9715
520,18919,425,180,10,3,645.05,1935.1499999999999
423,18919,425,180,4,3,569.05,1707.1499999999999
1102,18919,425,180,1,3,325.85,977.5500000000001
587,18942,425,202,1,3,2180.25,6540.75
1581,18919,425,180,8,3,208.05,624.1500000000001
138,18911,425,171,4,3,474.9905,1424.9715
2434,18919,425,180,3,3,27.6355,82.9065
1109,18919,425,180,7,3,414.39,1243.17
246,4574,425,7,1,3,312.55,937.6500000000001
633,18942,425,202,10,3,2180.25,6540.75
1822,18919,425,180,2,3,30.4,91.19999999999999
695,18949,425,213,9,3,154.85,464.54999999999995
2314,18919,425,180,3,3,113.9905,341.9715
1406,18919,425,180,1,3,13.4805,40.4415
1547,18919,425,180,5,3,242.25,726.75
2298,18919,425,180,9,3,113.9905,341.9715
2469,18919,425,180,3,3,29.4405,88.3215
215,4740,425,38,3,3,540.55,1621.6499999999999
319,18919,425,180,8,3,825.55,2476.6499999999996
1280,18919,425,180,1,3,14.2405,42.721500000000006
1348,18919,425,180,1,3,21.8405,65.5215
157,18912,425,172,4,3,1044.9905,3134.9715000000006
2164,18919,425,180,7,3,1567.5,4702.5
2288,18919,425,180,9,3,255.075,765.2249999999999
744,18919,425,180,1,3,37.905,113.715
331,18919,425,180,8,3,189.05,567.1500000000001
445,18919,425,180,10,3,531.05,1593.1499999999999
371,18919,425,180,4,3,569.05,1707.1499999999999
409,18919,425,180,9,3,309.7,929.0999999999999
374,18919,425,180,4,3,1234.05,3702.1499999999996
58,18901,425,159,10,3,148.2,444.59999999999997
2,19036,425,51,1,3,12.3405,37.0215
1775,18919,425,180,2,4,40.85,163.4
2131,18919,425,180,1,4,154.85,619.4
1086,18919,425,180,1,4,288.8,1155.2
1179,18919,425,180,7,4,931.0,3724.0
1763,2089,425,86,2,4,94.7625,379.05
566,18942,425,202,9,4,949.05,3796.2
2064,18919,425,180,1,4,132.9905,531.962
1102,18919,425,180,1,4,325.85,1303.4
587,18942,425,202,1,4,2180.25,8721.0
138,18911,425,171,4,4,474.9905,1899.962
2434,18919,425,180,3,4,27.6355,110.542
1822,18919,425,180,2,4,30.4,121.6
2314,18919,425,180,3,4,113.9905,455.962
1406,18919,425,180,1,4,13.4805,53.922
2298,18919,425,180,9,4,113.9905,455.962
2469,18919,425,180,3,4,29.4405,117.762
1280,18919,425,180,1,4,14.2405,56.962
744,18919,425,180,1,4,37.905,151.62
331,18919,425,180,8,4,189.05,756.2
445,18919,425,180,10,4,531.05,2124.2
406,18919,425,180,9,4,363.8025,1455.21
371,18919,425,180,4,4,569.05,2276.2
374,18919,425,180,4,4,1234.05,4936.2
409,18919,425,180,9,4,309.7,1238.8
394,18919,425,180,10,4,720.1,2880.4
157,18912,425,172,4,4,1044.9905,4179.962
58,18901,425,159,10,4,148.2,592.8
2,19036,425,51,1,4,12.3405,49.362
394,18919,426,180,10,1,720.1,720.1
395,18919,426,180,10,1,309.7,309.7
409,18919,426,180,9,1,309.7,309.7
343,18919,426,180,7,1,1044.05,1044.05
340,18919,426,180,7,1,778.05,778.05
356,18919,426,180,7,1,434.055,434.055
397,18919,426,180,10,1,664.05,664.05
342,18919,426,180,7,1,569.05,569.05
367,18919,426,180,4,1,309.7,309.7
368,18919,426,180,4,1,1234.05,1234.05
412,18919,426,180,9,1,363.8025,363.8025
413,18919,426,180,9,1,569.05,569.05
394,18919,426,180,10,2,720.1,1440.2
395,18919,426,180,10,2,309.7,619.4
409,18919,426,180,9,2,309.7,619.4
340,18919,426,180,7,2,778.05,1556.1
397,18919,426,180,10,2,664.05,1328.1
342,18919,426,180,7,2,569.05,1138.1
367,18919,426,180,4,2,309.7,619.4
356,18919,426,180,7,2,434.055,868.11
368,18919,426,180,4,2,1234.05,2468.1
412,18919,426,180,9,2,363.8025,727.605
413,18919,426,180,9,2,569.05,1138.1
394,18919,426,180,10,3,720.1,2160.3
395,18919,426,180,10,3,309.7,929.0999999999999
409,18919,426,180,9,3,309.7,929.0999999999999
343,18919,426,180,7,3,1044.05,3132.1499999999996
340,18919,426,180,7,3,778.05,2334.1499999999996
356,18919,426,180,7,3,434.055,1302.165
397,18919,426,180,10,3,664.05,1992.1499999999999
342,18919,426,180,7,3,569.05,1707.1499999999999
367,18919,426,180,4,3,309.7,929.0999999999999
412,18919,426,180,9,3,363.8025,1091.4075
395,18919,426,180,10,4,309.7,1238.8
409,18919,426,180,9,4,309.7,1238.8
343,18919,426,180,7,4,1044.05,4176.2
356,18919,426,180,7,4,434.055,1736.22
340,18919,426,180,7,4,778.05,3112.2
397,18919,426,180,10,4,664.05,2656.2
394,18919,426,180,10,4,720.1,2880.4
367,18919,426,180,4,4,309.7,1238.8
368,18919,426,180,4,4,1234.05,4936.2
413,18919,426,180,9,4,569.05,2276.2
1255,18919,427,180,1,1,18.9905,18.9905
2472,18919,427,180,3,1,28.4905,28.4905
700,19125,427,214,9,1,127.2,127.2
731,19125,427,214,9,1,103.2,103.2
666,19125,427,214,9,1,130.4,130.4
700,19125,427,214,9,2,127.2,254.4
731,19125,427,214,9,2,103.2,206.4
666,19125,427,214,9,2,130.4,260.8
1255,18919,427,180,1,2,18.9905,37.981
2472,18919,427,180,3,2,28.4905,56.981
1255,18919,427,180,1,3,18.9905,56.971500000000006
700,19125,427,214,9,3,127.2,381.6
1255,18919,427,180,1,4,18.9905,75.962
2472,18919,427,180,3,4,28.4905,113.962
666,19125,427,214,9,4,130.4,521.6
139,19120,428,194,4,1,399.992,399.992
730,19125,428,214,9,1,108.8,108.8
650,19125,428,214,9,1,62.4,62.4
679,19125,428,214,9,1,62.4,62.4
651,19125,428,214,9,1,92.8,92.8
730,19125,428,214,9,2,108.8,217.6
650,19125,428,214,9,2,62.4,124.8
679,19125,428,214,9,2,62.4,124.8
650,19125,428,214,9,3,62.4,187.2
679,19125,428,214,9,3,62.4,187.2
651,19125,428,214,9,3,92.8,278.4
139,19120,428,194,4,3,399.992,1199.976
730,19125,428,214,9,4,108.8,435.2
650,19125,428,214,9,4,62.4,249.6
679,19125,428,214,9,4,62.4,249.6
651,19125,428,214,9,4,92.8,371.2
1690,238,429,97,8,1,15.8007,15.8007
1690,246,429,57,8,1,15.8007,15.8007
1690,247,429,57,8,1,15.8007,15.8007
1690,250,429,68,8,1,15.8007,15.8007
1701,336,429,94,8,1,4.6314,4.6314
1701,339,429,71,8,1,4.6314,4.6314
1701,348,429,114,8,1,4.6314,4.6314
1701,349,429,60,8,1,4.6314,4.6314
1701,350,429,107,8,1,4.6314,4.6314
1701,355,429,116,8,1,4.6314,4.6314
1701,374,429,109,8,1,4.6314,4.6314
1701,375,429,64,8,1,4.6314,4.6314
1701,378,429,97,8,1,4.6314,4.6314
1701,381,429,61,8,1,4.6314,4.6314
1701,387,429,70,8,1,4.6314,4.6314
1701,392,429,109,8,1,4.6314,4.6314
1701,393,429,59,8,1,4.6314,4.6314
1701,396,429,59,8,1,4.6314,4.6314
1701,397,429,61,8,1,4.6314,4.6314
1701,405,429,106,8,1,4.6314,4.6314
1701,406,429,71,8,1,4.6314,4.6314
1701,408,429,100,8,1,4.6314,4.6314
1701,478,429,70,8,1,4.6314,4.6314
239,4999,429,24,3,1,550.05,550.05
239,5000,429,88,3,1,550.05,550.05
239,5002,429,12,3,1,550.05,550.05
239,5005,429,53,3,1,550.05,550.05
239,5008,429,53,3,1,550.05,550.05
1876,2575,429,65,1,1,929.07,929.07
1876,2664,429,93,1,1,929.07,929.07
1876,2672,429,95,1,1,929.07,929.07
2449,18920,429,181,3,1,14.2405,14.2405
1701,390,429,98,8,2,4.6314,9.2628
1876,2667,429,116,1,2,929.07,1858.14
1701,471,429,93,8,3,4.6314,13.894200000000001
2449,18920,429,181,3,3,14.2405,42.721500000000006
2508,18920,430,181,1,1,4.503,4.503
1687,3739,430,17,8,1,6.536,6.536
